FamilyID	Amborella_trichopoda<1>	Hordeum_vulgare<2>	Secale_cereale<3>	Triticum_turgidum<4>	Aegilops_tauschii<5>	Triticum_aestivum<6>	Brachypodium_distachyon<7>	Sorghum_bicolor<8>	Zea_mays<9>	Setaria_viridis<10>	Setaria_italica<11>	Oropetium_thomaeum<12>	Ananas_comosus<13>	Musa_acuminata<14>	Calamus_simplicifolius<15>	Elaeis_guineensis<16>	Allium_sativum<17>	Asparagus_officinalis<18>	Zostera_marina<19>	Spirodela_polyrhiza<20>	Magnolia_biondii<21>	Ceratophyllum_demersum<22>	Aquilegia_oxysepala<23>	Papaver_somniferum<24>	Nelumbo_nucifera<25>	Trochodendron_aralioides<26>	Nicotiana_tabacum<27>	Capsicum_annuum<28>	Solanum_pennellii<29>	Solanum_lycopersicum<30>	Solanum_tuberosum<31>	Petunia_axillaris<32>	Coffea_canephora<33>	Striga_asiatica<34>	Avicennia_marina<35>	Utricularia_gibba<36>	Olea_europaea<37>	Helianthus_annuus<38>	Erigeron_canadensis<39>	Lactuca_sativa<40>	Daucus_carota<41>	Lonicera_japonica<42>	Davidia_involucrata<43>	Hydrangea_macrophylla<44>	Rhododendron_simsii<45>	Actinidia_chinensis<46>	Beta_vulgaris<47>	Chenopodium_quinoa<48>	Amaranthus_hybridus<49>	Simmondsia_chinensis<50>	Vitis_vinifera<51>	Punica_granatum<52>	Eucalyptus_grandis<53>	Cannabis_sativa<54>	Fragaria_vesca<55>	Rosa_chinensis<56>	Malus_domestica<57>	Prunus_persica<58>	Cucumis_melo<59>	Citrullus_lanatus<60>	Glycine_max<61>	Medicago_truncatula<62>	Trifolium_pratense<63>	Lotus_japonicus<64>	Arachis_hypogaea<65>	Carya_illinoinensis<66>	Carpinus_fangiana<67>	Manihot_esculenta<68>	Populus_trichocarpa<69>	Tripterygium_wilfordii<70>	Citrus_clementina<71>	Brassica_rapa<72>	Brassica_napus<73>	Brassica_oleracea<74>	Schrenkiella_parvula<75>	Eutrema_salsugineum<76>	Capsella_rubella<77>	Arabidopsis_lyrata<78>	Arabidopsis_thaliana<79>	Cardamine_hirsuta<80>	Aethionema_arabicum<81>	Tarenaya_hassleriana<82>	Carica_papaya<83>	Durio_zibethinus<84>	Gossypium_hirsutum<85>	Gossypium_raimondii<86>	<87>	<88>	<89>	<90>	<91>	<92>	<93>	<94>	<95>	<96>	<97>	<98>	<99>	<100>	<101>	<102>	<103>	<104>	<105>	<106>	<107>	<108>	<109>	<110>	<111>	<112>	<113>	<114>	<115>	<116>	<117>	<118>	<119>	<120>	<121>	<122>	<123>	<124>	<125>	<126>	<127>	<128>	<129>	<130>	<131>	<132>	<133>	<134>	<135>	<136>	<137>	<138>	<139>	<140>	<141>	<142>	<143>	<144>	<145>	<146>	<147>	<148>	<149>	<150>	<151>	<152>	<153>	<154>	<155>	<156>	<157>	<158>	<159>	<160>	<161>	<162>	<163>	<164>	<165>	<166>	<167>	<168>	<169>	<170>	<171>
6774_fam	0.371094	0.421507	0.161595	0.0738834	2.5162e-07	3.67864e-13	0.532365	0.553635	0.553635	0.537703	0.537703	0.93118	0.937768	0.0959603	0.082945	0.818747	0.0146669	0.820871	0.353645	0.932528	0.0205463	0.00355298	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	1.45499e-11	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	8.81413e-12	0.5	0.5	0.36454	0.395414	0.5	0.5	0.423909	6.70921e-05	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	1.59123e-11	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.635034	0.0239498	0.0862738	0.590233	0.678508	0.424612	0.108111	0.0798078	0.263869	0.0217893	0.731179	0.761979	0.827814	0.870579	0.774111	0.176214	0.12403	0.191493	0.748271	0.548171	0.000688848	0.0118574	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.631601	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
6824_fam	0.145683	0.00575102	0.295395	0.0178602	7.03333e-10	1.66832e-19	0.754943	0.624294	0.0836117	0.148719	0.0567401	0.957489	0.468337	0.0333627	0.123973	0.709213	0.00050652	0.808405	0.504376	0.441465	0.000132697	2.12406e-06	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.0100137	6.84372e-20	0.221411	0.370038	0.794811	0.779252	0.39073	0.401666	0.797442	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.44465e-19	0.5	0.5	0.36454	0.395414	0.5	0.5	0.220678	1.23196e-10	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.00619446	9.58243e-20	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.747526	0.000221679	0.0801522	0.679918	0.792577	0.197457	0.477073	0.157277	0.0696519	0.00336562	0.80512	0.861756	0.530136	0.630969	0.526016	0.353656	0.180099	0.118665	0.852842	0.164707	3.39188e-06	3.29504e-07	0.311786	0.0118574	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.0347139	0.560821	0.618619	0.528702	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.0693949	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.0364117	0.36411	0.5
6834_fam	0.0762663	0.0277899	0.487711	0.00476358	1.43946e-12	2.0563e-18	0.743167	0.407486	0.201728	0.586531	0.586531	0.602451	0.872205	0.793541	0.00318575	0.785025	0.0849291	0.318931	0.149695	0.685728	0.00116499	0.000121742	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	2.15518e-15	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.06084e-14	0.5	0.5	0.36454	0.395414	0.5	0.5	0.220678	1.31219e-08	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	1.00978e-15	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.718158	0.00097904	0.0573552	0.656837	0.768197	0.156657	0.265874	0.13844	0.060416	0.00261428	0.79795	0.847662	0.49464	0.602853	0.492668	0.309576	0.0488306	0.0872803	0.831568	0.135999	6.01354e-05	1.34318e-07	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.0693949	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
6871_fam	0.483398	0.0081955	0.393697	0.0870594	5.21475e-06	2.21433e-14	0.812711	0.929978	0.658927	0.0347219	0.563189	0.841702	0.760481	0.00314911	0.00464047	0.203832	0.454945	0.7341	0.339562	0.227069	0.133302	0.000348115	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	2.15518e-15	0.652198	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.05783e-13	0.5	0.5	0.36454	0.395414	0.5	0.5	0.423909	2.78006e-08	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	1.00978e-15	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.681422	0.000373694	0.140137	0.630692	0.736653	0.262824	0.621234	0.341593	0.0689742	0.0281451	0.744372	0.82071	0.871193	0.537544	0.604968	0.258097	0.379317	0.906724	0.811857	0.105343	0.00113018	2.43042e-05	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.631601	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
6885_fam	0.371094	0.163978	0.88673	0.168637	0.000137031	4.06016e-10	0.765312	3.62138e-05	1.30605e-05	0.550727	0.550727	0.00125642	0.00823893	0.126278	4.49082e-05	0.529885	0.000418409	0.942812	0.932528	0.448742	0.193031	0.00064732	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	1.77081e-13	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.423909	1.94853e-07	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	2.23801e-08	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.635034	0.0239498	0.0862738	0.590233	0.678508	0.870376	0.224669	0.0943912	0.0939528	0.101316	0.708674	0.744501	0.813286	0.860069	0.0886377	0.176214	0.0270742	0.116593	0.748271	0.548171	0.0828422	2.43042e-05	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.023374	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.525945	0.55751	0.631601	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
6886_fam	0.421185	0.113081	0.712658	0.214599	6.33165e-05	1.71471e-13	0.387025	0.927258	0.646429	0.108035	0.0396435	0.549465	0.540385	0.159891	2.76762e-05	0.000572448	2.97565e-05	0.133627	0.329288	4.65492e-05	1.16995e-09	0.00684841	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	1.60515e-12	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	5.33114e-22	0.5	0.5	0.36454	0.395414	0.5	0.5	0.0469449	4.82398e-21	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	1.78283e-10	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.733645	0.00144632	0.734624	0.648484	0.758595	0.907875	0.621234	0.173681	0.290208	0.0708416	0.737942	0.82071	0.871193	0.901233	0.338502	0.813043	0.638789	0.169635	0.109475	0.150588	1.97457e-06	1.34318e-07	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.00139201	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
6916_fam	0.0755539	0.0667908	0.393697	0.0804447	3.63938e-06	3.62502e-10	0.935095	0.773593	0.109521	0.554942	0.554942	0.716312	0.748314	0.197692	0.159791	0.637663	0.0375787	0.945648	0.20175	0.946126	0.0107774	0.00119586	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	1.1955e-09	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.2395	0.665168	9.37567e-13	0.5	0.5	0.36454	0.395414	0.5	0.5	0.423909	5.15864e-07	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	1.59123e-11	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.681422	0.00462631	0.12706	0.621217	0.724099	0.507796	0.33391	0.158493	0.0689742	0.0708416	0.737942	0.801721	0.857926	0.501011	0.572592	0.239103	0.187366	0.538072	0.799598	0.105343	0.00113018	2.43042e-05	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.801974	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.631601	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
6976_fam	4.48155e-05	0.0477949	0.334194	0.898613	3.24458e-06	1.55475e-23	0.617847	0.196825	0.76332	0.554942	0.554942	0.170654	0.838611	0.0658871	0.552649	0.932317	0.00417464	0.177773	0.281174	0.429699	0.133302	0.0803069	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	1.1955e-09	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	7.32336e-09	0.5	0.5	0.36454	0.395414	0.5	0.5	0.423909	0.000470246	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	2.80941e-06	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.681422	0.0479197	0.113713	0.611329	0.710323	0.216642	0.0171751	0.109157	0.101692	0.100508	0.22076	0.801721	0.857926	0.89184	0.572592	0.768268	0.909814	0.515063	0.785255	0.105343	1.83968e-05	0.0118574	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.631601	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
6997_fam	0.483398	0.436711	0.379958	0.203566	4.75729e-05	3.67864e-13	0.9375	0.782637	0.235305	0.563189	0.563189	0.944539	0.429609	0.00899867	0.271703	0.47575	0.0556117	0.493777	0.946126	0.946126	0.0175852	0.0128059	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	1.45499e-11	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	9.37567e-13	0.5	0.5	0.36454	0.395414	0.5	0.5	0.423909	1.36572e-06	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	1.9975e-09	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.681422	0.00462631	0.0360999	0.630692	0.736653	0.528762	0.355435	0.341593	0.277294	0.0650508	0.731179	0.811807	0.865042	0.520277	0.398528	0.258097	0.206758	0.295871	0.799598	0.105343	0.00113018	2.43042e-05	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.631601	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
7002_fam	0.0762663	0.0528791	0.470474	0.133363	7.47925e-06	2.50399e-14	0.729521	0.0100835	7.10449e-09	0.586531	0.586531	0.496911	0.629449	0.0394851	4.56233e-06	0.222136	0.059761	0.871228	0.27257	0.862226	0.0255426	0.00395284	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.0100137	1.78919e-26	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	4.71166e-20	0.5	0.5	0.36454	0.395414	0.5	0.5	0.220678	3.14346e-10	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	8.04408e-18	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.718158	0.00097904	0.0573552	0.656837	0.768197	0.57883	0.236037	0.11902	0.0514326	0.0542427	0.242142	0.835658	0.881318	0.425715	0.151759	0.0860859	0.0562962	0.185312	0.831568	0.135999	6.01354e-05	1.34318e-07	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.0347139	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.0693949	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
7005_fam	0.0755539	0.0667908	0.393697	0.0804447	3.63938e-06	3.62502e-10	0.935095	0.773593	0.216598	0.554942	0.554942	0.716312	0.748314	0.197692	0.159791	0.637663	0.0375787	0.945648	0.20175	0.946126	0.0107774	0.00119586	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	1.1955e-09	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	9.37567e-13	0.5	0.5	0.36454	0.395414	0.5	0.5	0.423909	5.15864e-07	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	1.59123e-11	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.681422	0.00462631	0.12706	0.621217	0.724099	0.507796	0.33391	0.158493	0.0689742	0.0708416	0.737942	0.801721	0.857926	0.501011	0.572592	0.239103	0.187366	0.538072	0.799598	0.105343	0.00113018	2.43042e-05	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.631601	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
7067_fam	0.0562305	0.00104496	0.406129	0.0513506	1.52999e-16	3.32813e-23	0.446889	0.285389	0.804404	0.0396435	0.571197	0.564648	0.600669	0.518307	0.0393026	0.73663	4.47949e-08	0.884432	0.101735	0.942542	1.66259e-06	0.247453	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	1.31888e-10	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	3.45987e-15	0.5	0.5	0.36454	0.395414	0.5	0.5	0.220678	5.17556e-09	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.00619446	8.38932e-22	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.700838	0.0612136	0.00298148	0.639775	0.748114	0.28363	0.111996	0.0147863	0.000462975	0.0201035	0.808482	0.828611	0.45034	0.567252	0.631011	0.803827	0.379317	0.000663545	0.484878	0.120924	4.94071e-07	0.0118574	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.0693949	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.0364117	0.36411	0.5
7131_fam	0.371094	0.367906	0.123064	0.0264583	0.000137031	6.48904e-12	0.929321	0.782637	0.12357	0.563189	0.563189	0.82739	0.942201	0.00783739	0.0416098	0.180446	0.230579	0.935494	0.246506	0.698098	0.538905	0.00355298	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.15331	1.45499e-11	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	8.81413e-12	0.5	0.5	0.36454	0.395414	0.5	0.5	0.423909	1.94853e-07	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	1.59123e-11	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.635034	0.00155536	0.100112	0.601008	0.69518	0.115852	0.91438	0.546653	0.220364	0.0135453	0.708674	0.801721	0.393602	0.520277	0.398528	0.752961	0.904013	0.889199	0.768348	0.0725767	0.0633325	0.0118574	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.567334	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.631601	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
7169_fam	0.143593	0.188514	0.286951	0.105643	4.75273e-07	6.30641e-22	0.190224	0.340241	0.508643	0.0494398	0.586531	0.7651	0.429609	0.0413243	0.159791	0.637663	0.331077	0.649758	0.946126	0.636952	0.096672	0.000348115	0.782965	0.782965	0.760552	0.761097	0.356179	0.294735	0.0100137	4.41001e-17	0.221411	0.370038	0.794811	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.763852	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	5.33114e-22	0.5	0.5	0.36454	0.395414	0.5	0.5	0.423909	2.78006e-08	0.782167	0.77933	0.5	0.5	0.5	0.5	0.5	0.202959	0.125914	1.13137e-14	0.267628	0.338709	0.372516	0.80248	0.5	0.5	0.5	N/A	0.681422	0.00462631	0.0360999	0.630692	0.736653	0.0682666	0.236037	0.0147863	0.0650079	0.0154668	0.268883	0.34045	0.214341	0.351682	0.492668	0.258097	0.379317	0.558164	0.799598	0.105343	0.00113018	2.43042e-05	0.625843	0.503976	0.502987	0.505946	0.513711	0.527786	0.526866	0.576834	0.549066	0.676386	0.530527	0.598541	0.589766	0.0347139	0.0902464	0.5	0.5	0.102131	0.5	0.5	0.5	0.0779813	0.5	0.5	0.193282	0.5	0.5	0.512751	0.524093	0.242528	0.505946	0.515624	0.532341	0.150258	0.5	0.5	0.5	0.418611	0.520357	0.706854	0.532341	0.542135	0.210649	0.278973	0.525945	0.55751	0.631601	0.542135	0.533245	0.588275	0.649279	0.566528	0.54301	0.0866075	0.5	0.5	0.5	0.568138	0.573702	0.570536	0.36411	0.5
